obj_type,vpid,snomed_id,bnf_code,dmd_name,bnf_name,form_route
amp,7322211000001104,13613111000001106,0501013K0AAAHAH,Co-amoxiclav 125mg/31mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension,suspension.oral
amp,7322211000001104,22008011000001104,0501013K0AAAHAH,Co-amoxiclav 125mg/31mg/5ml oral suspension (Waymade Healthcare Plc),Co-amoxiclav 125mg/31mg/5ml oral suspension,suspension.oral
amp,7322211000001104,23939811000001105,0501013K0AAAHAH,Co-amoxiclav 125mg/31mg/5ml oral suspension (DE Pharmaceuticals),Co-amoxiclav 125mg/31mg/5ml oral suspension,suspension.oral
amp,7322211000001104,24026411000001105,0501013K0AAAHAH,Co-amoxiclav 125mg/31mg/5ml oral suspension (CST Pharma Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension,suspension.oral
amp,7322211000001104,24520711000001100,0501013K0AAAHAH,Co-amoxiclav 125mg/31mg/5ml oral suspension (Mawdsley-Brooks & Company Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension,suspension.oral
amp,7322211000001104,28123611000001108,0501013K0AAAHAH,Co-amoxiclav 125mg/31mg/5ml oral suspension (Pharma-z Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension,suspension.oral
amp,7322211000001104,29794511000001109,0501013K0AAAHAH,Co-amoxiclav 125mg/31mg/5ml oral suspension (Sigma Pharmaceuticals Plc),Co-amoxiclav 125mg/31mg/5ml oral suspension,suspension.oral
amp,7322211000001104,31989511000001109,0501013K0AAAHAH,Co-amoxiclav 125mg/31mg/5ml oral suspension (Ennogen Healthcare Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension,suspension.oral
amp,36565811000001104,193411000001109,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Ranbaxy (UK) Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,36565811000001104,276811000001106,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,36565811000001104,370711000001105,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,36565811000001104,575411000001109,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,36565811000001104,829311000001103,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,36565811000001104,894611000001101,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Teva UK Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,36565811000001104,4817111000001106,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Mylan),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,36565811000001104,6032711000001109,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Sandoz Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,36565811000001104,9787711000001107,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,36565811000001104,15515811000001104,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Actavis UK Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,36565811000001104,17885411000001101,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,36565811000001104,22007211000001105,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Waymade Healthcare Plc),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,36565811000001104,22602311000001108,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Colorama Pharmaceuticals Ltd),Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
amp,323563001,12511000001105,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Kent Pharmaceuticals Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,38111000001106,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (A A H Pharmaceuticals Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,91211000001101,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Ranbaxy (UK) Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,101911000001100,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Alliance Healthcare (Distribution) Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,380711000001103,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Zentiva),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,382811000001107,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Actavis UK Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,441311000001108,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Mylan),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,760411000001105,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (IVAX Pharmaceuticals UK Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,771411000001107,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Teva UK Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,882211000001108,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Sandoz Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,9786711000001109,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Almus Pharmaceuticals Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,10397411000001104,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Arrow Generics Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,17885811000001104,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Phoenix Healthcare Distribution Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,19833711000001107,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,22009111000001105,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Waymade Healthcare Plc),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,23827411000001108,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (DE Pharmaceuticals),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,29794911000001102,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Sigma Pharmaceuticals Plc),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,30016311000001106,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Mawdsley-Brooks & Company Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,32397711000001104,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Brown & Burk UK Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,34962611000001109,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Bristol Laboratories Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,35563511000001103,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Rivopharm (UK) Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,35907111000001109,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Consilient Health Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,323563001,36868011000001101,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets (Torrent Pharma (UK) Ltd),Co-amoxiclav 250mg/125mg tablets,tablet.oral
amp,7322311000001107,7320411000001101,0501013K0AAAIAI,Co-amoxiclav 250mg/62mg/5ml oral suspension (Mylan),Co-amoxiclav 250mg/62mg/5ml oral suspension,suspension.oral
amp,7322311000001107,11528611000001104,0501013K0AAAIAI,Co-amoxiclav 250mg/62mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension,suspension.oral
amp,7322311000001107,22008411000001108,0501013K0AAAIAI,Co-amoxiclav 250mg/62mg/5ml oral suspension (Waymade Healthcare Plc),Co-amoxiclav 250mg/62mg/5ml oral suspension,suspension.oral
amp,7322311000001107,23940311000001109,0501013K0AAAIAI,Co-amoxiclav 250mg/62mg/5ml oral suspension (DE Pharmaceuticals),Co-amoxiclav 250mg/62mg/5ml oral suspension,suspension.oral
amp,7322311000001107,24026611000001108,0501013K0AAAIAI,Co-amoxiclav 250mg/62mg/5ml oral suspension (CST Pharma Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension,suspension.oral
amp,7322311000001107,24520911000001103,0501013K0AAAIAI,Co-amoxiclav 250mg/62mg/5ml oral suspension (Mawdsley-Brooks & Company Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension,suspension.oral
amp,7322311000001107,28123911000001102,0501013K0AAAIAI,Co-amoxiclav 250mg/62mg/5ml oral suspension (Pharma-z Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension,suspension.oral
amp,7322311000001107,29794711000001104,0501013K0AAAIAI,Co-amoxiclav 250mg/62mg/5ml oral suspension (Sigma Pharmaceuticals Plc),Co-amoxiclav 250mg/62mg/5ml oral suspension,suspension.oral
amp,7322311000001107,31989811000001107,0501013K0AAAIAI,Co-amoxiclav 250mg/62mg/5ml oral suspension (Ennogen Healthcare Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension,suspension.oral
amp,37083611000001104,22211000001104,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Ranbaxy (UK) Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,353811000001107,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,394111000001107,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,526211000001103,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,732211000001103,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,931011000001106,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Teva UK Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,3964011000001108,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Zentiva),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,4817311000001108,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Mylan),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,6034811000001107,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Sandoz Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,9787911000001109,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,15516011000001101,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Actavis UK Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,17885611000001103,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,22007711000001103,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Waymade Healthcare Plc),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,22602511000001102,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Colorama Pharmaceuticals Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,30016111000001109,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083611000001104,36492911000001108,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Medreich Plc),Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
amp,37083711000001108,11252711000001103,0501013K0AAAKAK,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,suspension.oral
amp,37083711000001108,15077811000001102,0501013K0AAAKAK,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc),Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,suspension.oral
amp,37083711000001108,19728111000001103,0501013K0AAAKAK,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Medreich Plc),Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,suspension.oral
amp,37083711000001108,19876911000001100,0501013K0AAAKAK,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,suspension.oral
amp,37083711000001108,22036711000001105,0501013K0AAAKAK,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Sandoz Ltd),Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,suspension.oral
amp,37083711000001108,23651411000001107,0501013K0AAAKAK,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd),Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,suspension.oral
amp,37083711000001108,30043911000001108,0501013K0AAAKAK,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (DE Pharmaceuticals),Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,suspension.oral
amp,37083711000001108,32399111000001106,0501013K0AAAKAK,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd),Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,suspension.oral
amp,37083711000001108,32403711000001100,0501013K0AAAKAK,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Brown & Burk UK Ltd),Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,suspension.oral
amp,323539009,290311000001105,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (A A H Pharmaceuticals Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,351311000001104,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (IVAX Pharmaceuticals UK Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,628011000001104,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Ranbaxy (UK) Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,680711000001105,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Alliance Healthcare (Distribution) Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,785111000001106,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Kent Pharmaceuticals Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,934111000001105,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Teva UK Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,3964511000001100,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Zentiva),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,5629811000001102,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Mylan),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,6036511000001103,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Sandoz Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,10397711000001105,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Arrow Generics Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,17668811000001104,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Actavis UK Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,17886011000001101,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Phoenix Healthcare Distribution Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,19199611000001103,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Aurobindo Pharma Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,19728511000001107,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Medreich Plc),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,19833911000001109,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,22009611000001102,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Waymade Healthcare Plc),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,23828211000001108,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (DE Pharmaceuticals),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,27959011000001105,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Creo Pharma Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,29795111000001101,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Sigma Pharmaceuticals Plc),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,32399711000001107,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Brown & Burk UK Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,34679211000001108,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Almus Pharmaceuticals Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,34962811000001108,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Bristol Laboratories Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,35563911000001105,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Rivopharm (UK) Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,35907311000001106,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Consilient Health Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,36695911000001103,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Noumed Life Sciences Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,323539009,36870911000001108,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets (Torrent Pharma (UK) Ltd),Co-amoxiclav 500mg/125mg tablets,tablet.oral
amp,392259005,27959911000001109,0501013K0AAANAN,Co-amoxiclav 875mg/125mg tablets (Creo Pharma Ltd),Co-amoxiclav 875mg/125mg tablets,tablet.oral
amp,392259005,28039411000001101,0501013K0AAANAN,Co-amoxiclav 875mg/125mg tablets (Alliance Healthcare (Distribution) Ltd),Co-amoxiclav 875mg/125mg tablets,tablet.oral
amp,392259005,28873411000001104,0501013K0AAANAN,Co-amoxiclav 875mg/125mg tablets (A A H Pharmaceuticals Ltd),Co-amoxiclav 875mg/125mg tablets,tablet.oral
amp,392259005,29795311000001104,0501013K0AAANAN,Co-amoxiclav 875mg/125mg tablets (Sigma Pharmaceuticals Plc),Co-amoxiclav 875mg/125mg tablets,tablet.oral
amp,392259005,30016511000001100,0501013K0AAANAN,Co-amoxiclav 875mg/125mg tablets (Mawdsley-Brooks & Company Ltd),Co-amoxiclav 875mg/125mg tablets,tablet.oral
amp,392259005,32400011000001107,0501013K0AAANAN,Co-amoxiclav 875mg/125mg tablets (Brown & Burk UK Ltd),Co-amoxiclav 875mg/125mg tablets,tablet.oral
amp,324049005,13385911000001100,0501030F0AAAAAA,Demeclocycline 150mg capsules (Advanz Pharma),Demeclocycline 150mg capsules,capsule.oral
amp,324049005,13479311000001102,0501030F0AAAAAA,Demeclocycline 150mg capsules (Alliance Healthcare (Distribution) Ltd),Demeclocycline 150mg capsules,capsule.oral
amp,324049005,13613311000001108,0501030F0AAAAAA,Demeclocycline 150mg capsules (A A H Pharmaceuticals Ltd),Demeclocycline 150mg capsules,capsule.oral
amp,371595007,27808811000001108,0501030F0AAAIAI,Demeclocycline 150mg tablets (Imported (United States)),Demeclocycline 150mg tablets,tablet.oral
amp,371595007,34802411000001103,0501030F0AAAIAI,Demeclocycline 150mg tablets (Special Order),Demeclocycline 150mg tablets,tablet.oral
amp,11713411000001102,11696711000001108,0501030F0AAAGAG,Demeclocycline 150mg/5ml oral suspension (Special Order),Demeclocycline 150mg/5ml oral liquid,suspension.oral
amp,11713311000001109,11697011000001109,0501030F0AAAGAG,Demeclocycline 150mg/5ml oral solution (Special Order),Demeclocycline 150mg/5ml oral liquid,solution.oral
amp,34819711000001101,917911000001109,0501030X0BBAAAA,Deteclo 300mg tablets (Mercury Pharma Group Ltd),Deteclo 300mg tablets,tablet.oral
amp,323792004,793311000001106,0501021A0BBABAB,Distaclor 125mg/5ml oral suspension (Flynn Pharma Ltd),Distaclor 125mg/5ml oral suspension,suspension.oral
amp,323793009,602211000001101,0501021A0BBACAC,Distaclor 250mg/5ml oral suspension (Flynn Pharma Ltd),Distaclor 250mg/5ml oral suspension,suspension.oral
amp,323795002,252811000001107,0501021A0BBADAE,Distaclor 500mg capsules (Flynn Pharma Ltd),Distaclor 500mg capsules,capsule.oral
amp,36134211000001100,583511000001100,0501021A0BBAEAG,Distaclor MR 375mg tablets (Flynn Pharma Ltd),Distaclor MR 375mg tablets,tabletmodified-release.oral
amp,324059006,2850911000001108,0501030I0AAABAB,Doxycycline 100mg capsules (A A H Pharmaceuticals Ltd),Doxycycline 100mg capsules,capsule.oral
amp,324059006,2851411000001109,0501030I0AAABAB,Doxycycline 100mg capsules (Actavis UK Ltd),Doxycycline 100mg capsules,capsule.oral
amp,324059006,2851811000001106,0501030I0AAABAB,Doxycycline 100mg capsules (Approved Prescription Services Ltd),Doxycycline 100mg capsules,capsule.oral
amp,324059006,2852311000001106,0501030I0AAABAB,Doxycycline 100mg capsules (The Boots Company Plc),Doxycycline 100mg capsules,capsule.oral
amp,324059006,2852511000001100,0501030I0AAABAB,Doxycycline 100mg capsules (IVAX Pharmaceuticals UK Ltd),Doxycycline 100mg capsules,capsule.oral
amp,324059006,2852911000001107,0501030I0AAABAB,Doxycycline 100mg capsules (Mylan),Doxycycline 100mg capsules,capsule.oral
amp,324059006,2853211000001109,0501030I0AAABAB,Doxycycline 100mg capsules (Kent Pharmaceuticals Ltd),Doxycycline 100mg capsules,capsule.oral
amp,324059006,2854311000001104,0501030I0AAABAB,Doxycycline 100mg capsules (Alliance Healthcare (Distribution) Ltd),Doxycycline 100mg capsules,capsule.oral
amp,324059006,10405211000001103,0501030I0AAABAB,Doxycycline 100mg capsules (Arrow Generics Ltd),Doxycycline 100mg capsules,capsule.oral
amp,324059006,10724511000001104,0501030I0AAABAB,Doxycycline 100mg capsules (Teva UK Ltd),Doxycycline 100mg capsules,capsule.oral
amp,324059006,11404211000001106,0501030I0AAABAB,Doxycycline 100mg capsules (Almus Pharmaceuticals Ltd),Doxycycline 100mg capsules,capsule.oral
amp,324059006,14161611000001103,0501030I0AAABAB,Doxycycline 100mg capsules (Healthcare Pharma Ltd),Doxycycline 100mg capsules,capsule.oral
amp,324059006,15083411000001100,0501030I0AAABAB,Doxycycline 100mg capsules (Sigma Pharmaceuticals Plc),Doxycycline 100mg capsules,capsule.oral
amp,324059006,17894811000001104,0501030I0AAABAB,Doxycycline 100mg capsules (Phoenix Healthcare Distribution Ltd),Doxycycline 100mg capsules,capsule.oral
amp,324059006,21933411000001101,0501030I0AAABAB,Doxycycline 100mg capsules (Waymade Healthcare Plc),Doxycycline 100mg capsules,capsule.oral
amp,324059006,23880711000001109,0501030I0AAABAB,Doxycycline 100mg capsules (DE Pharmaceuticals),Doxycycline 100mg capsules,capsule.oral
amp,324059006,30123211000001107,0501030I0AAABAB,Doxycycline 100mg capsules (Mawdsley-Brooks & Company Ltd),Doxycycline 100mg capsules,capsule.oral
amp,324059006,37896911000001104,0501030I0AAABAB,Doxycycline 100mg capsules (Dawa Ltd),Doxycycline 100mg capsules,capsule.oral
amp,32876211000001101,32874411000001105,0501030I0AAAKAK,Doxycycline 100mg/5ml oral suspension (Special Order),Doxycycline 100mg/5ml oral suspension,suspension.oral
amp,324070004,2847611000001101,0501030I0AAAAAA,Doxycycline 50mg capsules (A A H Pharmaceuticals Ltd),Doxycycline 50mg capsules,capsule.oral
amp,324070004,2847811000001102,0501030I0AAAAAA,Doxycycline 50mg capsules (Actavis UK Ltd),Doxycycline 50mg capsules,capsule.oral
amp,324070004,2848011000001109,0501030I0AAAAAA,Doxycycline 50mg capsules (Teva UK Ltd),Doxycycline 50mg capsules,capsule.oral
amp,324070004,2848411000001100,0501030I0AAAAAA,Doxycycline 50mg capsules (The Boots Company Plc),Doxycycline 50mg capsules,capsule.oral
amp,324070004,2848611000001102,0501030I0AAAAAA,Doxycycline 50mg capsules (IVAX Pharmaceuticals UK Ltd),Doxycycline 50mg capsules,capsule.oral
amp,324070004,2849111000001103,0501030I0AAAAAA,Doxycycline 50mg capsules (Kent Pharmaceuticals Ltd),Doxycycline 50mg capsules,capsule.oral
amp,324070004,2849911000001100,0501030I0AAAAAA,Doxycycline 50mg capsules (Alliance Healthcare (Distribution) Ltd),Doxycycline 50mg capsules,capsule.oral
amp,324070004,7432211000001109,0501030I0AAAAAA,Doxycycline 50mg capsules (Mylan),Doxycycline 50mg capsules,capsule.oral
